Index	Date	Time	Duration	SAMPLE	TYPE	CORE	Mo	Zr	Sr	U	Rb	Th	Pb	Au	Se	As	Hg	Zn	W	Cu	Ni	Co	Fe	Mn	Cr	V	Ti	Sc	Ca	K	S	Nd	Pr	Ce	La	Ba	Sb	Sn	Cd	Pd	Ag	Bal	Nb	Y	Bi	Re	Ta	Hf	Al	P	Si	Cl	Mg	Cs	Te
676	10/12/2019	11:10:00	121.14	apa3001-040.47-1	S	APA3001	<LOD	204.12	12.67	<LOD	24.84	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	647.20	1357.05	<LOD	9406.48	<LOD	20.98	5.08	67.25	2.53	1485.65	13036.35	6203.95	647.90	479.22	<LOD	<LOD	1215.84	200.25	107.40	56.47	<LOD	<LOD	929029.69	13.35	2.12	<LOD	<LOD	<LOD	<LOD	<LOD	1534.88	23844.46	9451.38	<LOD	439.38	277.45
677	10/12/2019	11:13:00	121.82	apa3001-040.47-2	D	APA3001	<LOD	198.13	11.63	<LOD	23.62	<LOD	18.63	<LOD	<LOD	<LOD	<LOD	<LOD	1850.45	661.36	1608.83	<LOD	9432.49	<LOD	21.46	5.88	70.08	3.01	1115.60	11363.82	5641.70	644.82	428.06	324.62	334.54	1355.26	183.91	159.59	73.19	20.35	<LOD	932889.94	12.59	2.60	<LOD	<LOD	<LOD	<LOD	<LOD	2458.22	21883.34	8682.97	<LOD	609.06	300.72
680	10/12/2019	11:24:00	121.41	apa3001-042.57-1	S	APA3001	<LOD	251.96	9.90	<LOD	6.43	<LOD	<LOD	<LOD	<LOD	23.36	<LOD	<LOD	1955.14	726.47	1911.39	<LOD	25237.38	<LOD	18.01	6.53	60.90	3.16	1890.66	10642.78	7167.14	760.32	529.56	391.10	272.30	993.34	220.23	97.49	65.30	31.80	<LOD	910113.13	19.79	1.84	<LOD	<LOD	<LOD	<LOD	<LOD	2529.05	24601.42	10477.64	<LOD	528.05	285.81
681	10/12/2019	11:28:00	122.63	apa3001-042.57-2	D	APA3001	<LOD	204.07	6.81	2.16	4.32	<LOD	20.08	<LOD	<LOD	18.45	<LOD	<LOD	1995.06	748.10	1823.00	<LOD	27643.50	<LOD	19.59	6.95	60.87	2.16	24.29	710.86	6770.92	781.98	499.08	279.41	303.33	1094.47	180.14	91.22	73.47	32.98	<LOD	906044.44	8.94	1.55	<LOD	<LOD	<LOD	<LOD	<LOD	2315.95	29665.75	9682.20	<LOD	482.52	265.24
682	10/12/2019	11:31:00	122.8	apa3001-044.40-1	S	APA3001	<LOD	427.97	16.71	1.88	35.35	19.10	18.68	<LOD	<LOD	<LOD	<LOD	<LOD	1655.41	651.74	1439.35	<LOD	20317.93	<LOD	14.80	12.48	399.34	3.14	50.42	17409.26	5569.27	671.26	401.34	250.95	320.89	941.24	109.39	101.58	52.12	18.20	<LOD	902564.69	42.41	3.84	<LOD	<LOD	<LOD	<LOD	<LOD	1840.61	35432.50	8465.17	<LOD	350.14	187.19
683	10/12/2019	11:36:00	121.91	apa3001-044.40-2	D	APA3001	<LOD	377.63	13.10	<LOD	29.48	14.16	23.59	<LOD	<LOD	<LOD	<LOD	<LOD	1757.05	660.33	1424.45	<LOD	28753.10	<LOD	14.83	10.99	268.59	2.93	56.94	14891.63	5527.17	893.09	636.37	464.01	504.22	1041.81	151.36	72.05	60.32	<LOD	<LOD	900723.25	35.89	3.23	<LOD	<LOD	<LOD	<LOD	<LOD	2741.08	29604.58	8020.80	<LOD	373.24	146.68
684	10/12/2019	11:39:00	121.19	apa3001-045.60-1	S	APA3001	<LOD	141.19	12.59	<LOD	24.59	<LOD	24.58	<LOD	<LOD	<LOD	<LOD	<LOD	1656.81	615.54	1278.11	<LOD	7089.19	<LOD	20.18	3.98	81.54	1.62	32.08	11655.53	5701.40	736.32	522.05	404.95	281.98	1182.62	206.20	105.07	80.53	23.83	<LOD	923758.31	19.80	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2200.82	32752.85	9015.84	<LOD	536.74	237.27
685	10/12/2019	11:42:00	120.5	apa3001-045.60-2	D	APA3001	<LOD	171.09	13.77	3.10	22.17	<LOD	24.02	<LOD	<LOD	<LOD	<LOD	<LOD	1800.16	632.96	1420.71	<LOD	9232.65	<LOD	19.94	4.69	71.19	<LOD	337.08	12683.41	6064.52	760.57	605.37	346.56	307.14	1078.60	170.74	102.46	47.58	<LOD	<LOD	920098.56	18.85	1.84	<LOD	<LOD	<LOD	<LOD	<LOD	2058.78	27295.99	9381.31	<LOD	471.36	235.16
686	10/12/2019	11:46:00	122.11	apa3001-047.70-1	S	APA3001	<LOD	334.66	47.00	2.58	37.47	17.43	34.24	<LOD	<LOD	<LOD	<LOD	<LOD	1650.50	588.86	1384.74	<LOD	2344.93	<LOD	22.71	5.99	91.23	2.42	967.67	13406.75	4832.87	576.94	448.88	378.13	330.04	1323.78	153.35	121.76	61.68	<LOD	<LOD	941975.56	23.70	3.15	<LOD	<LOD	<LOD	<LOD	<LOD	1583.76	20685.20	7849.66	<LOD	484.68	233.60
687	10/12/2019	11:49:00	121.29	apa3001-047.70-2	D	APA3001	<LOD	369.34	44.23	2.43	44.35	20.98	18.52	<LOD	<LOD	<LOD	<LOD	<LOD	1837.90	588.46	1474.53	<LOD	4332.55	<LOD	27.27	6.10	117.40	2.63	<LOD	17122.45	6007.97	653.09	512.84	372.34	483.92	1522.08	186.08	121.84	77.36	22.89	<LOD	930391.56	33.56	3.55	<LOD	<LOD	<LOD	<LOD	<LOD	2397.62	22644.61	8910.43	<LOD	552.72	264.08
688	10/12/2019	11:53:00	121.9	apa3001-050.10-1	S	APA3001	<LOD	184.71	18.93	2.25	21.10	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2073.86	708.50	1594.41	<LOD	15553.17	<LOD	22.49	6.13	89.78	<LOD	13816.50	12519.10	6312.62	1043.06	651.05	450.56	403.57	1311.22	185.32	96.39	41.99	37.64	<LOD	907586.06	17.11	2.43	<LOD	<LOD	<LOD	<LOD	<LOD	2653.98	24148.94	9688.55	<LOD	503.58	251.18
689	10/12/2019	11:56:00	122.21	apa3001-050.10-2	D	APA3001	<LOD	201.96	15.34	2.32	21.97	<LOD	17.53	<LOD	<LOD	17.20	<LOD	<LOD	1913.26	718.82	1588.57	<LOD	14498.20	<LOD	24.87	6.88	98.23	2.40	50.57	14648.96	6501.62	1094.96	586.08	348.00	369.87	1165.14	171.16	127.15	54.18	32.58	<LOD	897119.06	14.86	2.02	<LOD	<LOD	<LOD	<LOD	<LOD	2380.97	45482.54	9630.73	<LOD	514.44	235.49
691	10/12/2019	12:03:00	120.58	apa3001-052.44-1	S	APA3001	<LOD	23.70	13.73	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	17.70	<LOD	<LOD	2303.22	<LOD	1947.82	<LOD	15546.51	<LOD	20.75	4.89	22.95	10.06	39494.63	627.36	6840.99	1090.78	580.37	250.12	376.77	1326.82	222.02	161.67	84.10	33.10	<LOD	885483.06	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2646.85	23280.09	10435.06	<LOD	591.99	294.10
692	10/12/2019	12:06:00	121.86	apa3001-052.44-2	D	APA3001	<LOD	29.00	13.47	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	17.11	<LOD	<LOD	2277.97	854.81	2091.81	<LOD	15479.66	<LOD	22.47	4.34	23.34	<LOD	30567.00	593.32	7567.93	911.61	603.17	<LOD	239.51	1397.46	257.01	155.65	95.75	26.76	<LOD	888437.13	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2816.32	28506.90	10847.00	<LOD	653.06	332.88
693	10/12/2019	12:10:00	121.5	apa3001-054.05-1	S	APA3001	<LOD	12.69	30.70	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	25.01	<LOD	<LOD	2518.84	848.09	2263.40	<LOD	9556.18	<LOD	15.39	4.16	<LOD	15.13	84425.73	636.69	7014.25	978.06	746.05	316.88	452.98	1152.36	214.55	124.06	56.67	48.01	<LOD	850849.31	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1854.43	19200.37	10329.57	<LOD	549.79	272.38
694	10/12/2019	12:14:00	120.55	apa3001-054.05-2	D	APA3001	<LOD	53.64	15.00	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	22.48	<LOD	<LOD	2192.19	737.54	1832.19	<LOD	13384.26	<LOD	18.02	5.07	28.35	<LOD	43691.45	598.43	5955.18	508.31	439.02	<LOD	252.10	1564.14	221.46	176.67	125.00	<LOD	<LOD	894433.13	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2021.68	18188.61	8720.68	<LOD	608.97	361.20
695	10/12/2019	12:18:00	122.78	apa3001-056.10-1	S	APA3001	<LOD	35.37	50.06	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	20.34	<LOD	<LOD	2019.23	719.46	1814.29	<LOD	18629.29	<LOD	35.45	5.30	63.95	8.95	22593.40	609.26	6231.17	1008.98	563.52	280.48	330.23	1181.91	253.08	127.84	76.96	22.76	<LOD	903898.44	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2267.88	21325.08	9769.20	<LOD	562.69	285.49
696	10/12/2019	12:21:00	121.32	apa3001-056.10-2	D	APA3001	<LOD	51.62	35.29	<LOD	<LOD	<LOD	22.18	<LOD	<LOD	<LOD	<LOD	<LOD	2206.02	709.89	1894.68	371.78	20623.08	<LOD	38.27	8.75	76.28	5.79	13155.78	604.72	6712.80	1014.89	659.96	337.68	410.36	1103.45	214.87	154.08	78.80	23.48	<LOD	906519.06	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2568.73	24665.48	10143.21	<LOD	547.11	295.33
697	10/12/2019	12:25:00	120.77	apa3001-058.07-1	S	APA3001	<LOD	41.18	14.21	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	23.26	<LOD	<LOD	2372.66	817.23	1986.69	545.49	27855.31	<LOD	50.06	6.05	65.62	<LOD	137.02	583.01	6986.29	858.39	696.67	342.72	<LOD	1167.58	203.07	153.10	97.04	25.77	<LOD	906432.94	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2685.51	25807.42	10692.21	<LOD	589.55	309.01
698	10/12/2019	12:28:00	120.34	apa3001-058.07-2	D	APA3001	<LOD	44.35	20.61	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2277.94	818.29	2157.54	396.63	27944.48	<LOD	51.18	5.56	68.44	3.56	222.37	615.45	6317.69	817.86	568.37	252.26	267.61	1053.88	169.56	141.22	97.87	23.91	<LOD	910586.25	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2194.36	22282.79	9061.55	<LOD	532.07	295.33
699	10/12/2019	12:32:00	120.47	apa3001-060.37-1	S	APA3001	<LOD	32.06	15.50	<LOD	<LOD	<LOD	25.55	<LOD	<LOD	<LOD	<LOD	<LOD	1741.64	594.24	1300.22	<LOD	9898.90	<LOD	15.47	4.31	85.27	5.20	242.04	611.48	5986.93	832.04	494.34	238.93	290.70	994.83	180.72	152.00	57.94	18.41	<LOD	921207.50	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2212.25	32296.99	9195.34	<LOD	478.26	270.78
700	10/12/2019	12:35:00	120.37	apa3001-060.37-2	D	APA3001	<LOD	31.51	14.67	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	610.10	1406.30	<LOD	6959.09	<LOD	15.47	3.29	13.19	3.65	332.89	594.90	5879.02	863.46	436.05	276.04	236.04	857.24	195.31	104.50	55.54	<LOD	<LOD	927962.06	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1986.18	28972.04	8988.64	<LOD	439.65	249.49
703	10/12/2019	12:45:00	121.19	apa3001-061.67-1	S	APA3001	<LOD	37.53	102.47	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2272.67	872.18	2033.56	470.92	26344.51	<LOD	30.67	5.18	49.15	<LOD	29845.08	602.47	7221.76	997.64	644.28	466.31	443.60	1198.56	210.47	131.17	71.46	41.42	<LOD	877947.56	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2688.90	28334.75	11127.67	<LOD	549.43	256.10
704	10/12/2019	12:48:00	122.13	apa3001-061.67-2	D	APA3001	<LOD	41.79	90.69	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	17.25	<LOD	<LOD	2123.59	748.63	1952.72	<LOD	23116.29	<LOD	31.52	4.97	35.92	<LOD	29443.08	636.64	6712.83	861.83	831.03	329.42	305.38	1137.86	248.84	154.96	90.87	24.08	<LOD	890616.81	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2771.91	21096.59	10126.82	<LOD	570.43	305.43
705	10/12/2019	12:52:00	122.63	apa3001-063.60-1	S	APA3001	<LOD	14.55	80.51	<LOD	<LOD	<LOD	22.36	<LOD	<LOD	<LOD	<LOD	<LOD	1905.49	657.16	1456.94	<LOD	4651.46	<LOD	13.76	3.38	<LOD	<LOD	31854.30	612.73	6254.17	<LOD	412.58	<LOD	<LOD	809.87	183.26	114.90	55.98	19.97	<LOD	906857.50	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2137.39	27264.50	8840.46	<LOD	470.70	255.68
706	10/12/2019	12:55:00	121.35	apa3001-063.60-2	D	APA3001	<LOD	40.09	64.44	<LOD	<LOD	<LOD	25.84	<LOD	<LOD	<LOD	<LOD	<LOD	2284.24	<LOD	1999.48	338.19	18376.99	<LOD	25.42	5.11	37.97	10.35	26018.41	609.81	7450.07	821.30	443.67	<LOD	<LOD	728.23	93.54	80.60	65.58	<LOD	<LOD	894661.69	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2271.50	25015.57	10446.59	<LOD	407.24	215.46
707	10/12/2019	12:58:00	120.9	apa3001-065.51-1	S	APA3001	<LOD	59.30	6.09	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2246.08	752.10	2075.55	534.59	27369.52	<LOD	61.72	7.11	75.06	3.38	129.21	635.65	6675.01	1090.55	563.54	259.77	318.92	1039.49	209.20	166.96	77.62	26.70	<LOD	906781.06	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2665.62	24191.00	9972.72	<LOD	558.07	292.48
708	10/12/2019	13:01:00	120.91	apa3001-065.51-2	D	APA3001	<LOD	38.18	4.21	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	744.62	1898.69	429.13	26529.83	<LOD	64.16	7.52	74.88	2.51	1550.19	615.42	6714.14	1296.19	670.10	464.43	503.44	1206.59	226.69	169.78	77.59	<LOD	<LOD	910724.81	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2638.50	23182.82	10161.94	<LOD	669.10	282.82
709	10/12/2019	13:19:00	120.61	apa3001-067.70-1	S	APA3001	<LOD	57.15	37.25	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	19.46	<LOD	<LOD	2248.76	870.20	2136.87	469.55	32079.03	<LOD	54.69	6.98	89.33	<LOD	452.84	600.53	7224.54	799.75	409.48	305.89	255.70	1126.92	206.67	119.73	85.57	41.71	<LOD	900013.94	9.76	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2064.09	22435.10	10431.91	<LOD	580.66	318.41
710	10/12/2019	13:22:00	122.54	apa3001-067.70-2	D	APA3001	<LOD	73.67	61.56	1.96	<LOD	<LOD	<LOD	<LOD	<LOD	26.02	<LOD	<LOD	2212.96	765.70	1864.00	495.70	33876.82	<LOD	60.04	8.92	112.89	<LOD	20949.63	614.77	6353.27	927.13	454.93	270.47	239.71	903.73	225.12	144.41	44.81	<LOD	<LOD	889376.31	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2202.44	23050.86	9194.44	<LOD	497.53	259.03
711	10/12/2019	13:26:00	121.47	apa3001-069.07-1	S	APA3001	<LOD	67.60	44.78	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	20.22	<LOD	<LOD	2332.48	837.22	2230.54	534.81	32460.64	<LOD	49.96	5.13	85.31	10.72	12614.71	647.35	7402.90	914.79	464.24	<LOD	<LOD	962.51	180.01	134.85	66.06	<LOD	<LOD	894130.31	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2849.01	23288.88	10800.26	<LOD	540.24	311.62
712	10/12/2019	13:29:00	121.62	apa3001-069.07-2	D	APA3001	<LOD	39.86	107.28	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	16.74	<LOD	<LOD	2446.88	837.71	2151.29	426.17	24945.82	<LOD	36.69	5.45	67.73	9.26	20808.02	641.32	7694.43	703.79	559.97	377.61	288.41	855.57	164.59	97.96	48.22	26.70	<LOD	891842.38	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2259.83	25231.82	10434.47	<LOD	398.32	196.26
714	10/12/2019	13:36:00	120.31	apa3001-071.06-1	S	APA3001	<LOD	16.05	152.50	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2188.98	815.81	1825.06	<LOD	10582.99	<LOD	14.90	3.93	<LOD	11.22	49922.90	638.76	7034.90	658.55	<LOD	<LOD	<LOD	1032.51	225.93	103.24	77.77	23.50	<LOD	888659.88	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2191.46	17606.94	9573.08	<LOD	532.67	332.42
715	10/12/2019	13:40:00	120.77	apa3001-071.06-2	D	APA3001	<LOD	27.44	136.06	<LOD	<LOD	<LOD	26.35	<LOD	<LOD	<LOD	<LOD	<LOD	2262.52	740.46	1913.59	<LOD	10484.50	<LOD	13.19	3.54	9.95	9.82	40792.73	594.29	6236.40	1064.97	673.95	385.11	398.40	1253.89	234.37	163.13	74.94	<LOD	<LOD	898834.75	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2465.84	17636.18	8953.67	<LOD	615.77	288.68
716	10/12/2019	13:44:00	121.59	apa3001-073.30-1	S	APA3001	<LOD	59.00	71.61	<LOD	<LOD	<LOD	23.85	<LOD	<LOD	<LOD	<LOD	<LOD	2473.91	784.00	2158.62	527.97	24600.35	<LOD	37.31	7.21	101.33	<LOD	15366.28	614.27	6131.85	864.82	673.62	290.94	333.96	968.76	216.45	107.27	53.30	<LOD	<LOD	907984.88	7.97	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1924.95	19557.37	8735.32	<LOD	461.28	214.75
717	10/12/2019	13:46:00	121.45	apa3001-073.30-2	D	APA3001	<LOD	53.03	93.28	<LOD	<LOD	15.91	25.90	<LOD	<LOD	<LOD	<LOD	<LOD	2221.38	789.28	2016.88	401.35	22453.08	<LOD	38.11	6.24	106.29	<LOD	19095.09	605.81	7497.62	867.83	784.51	373.90	451.87	1072.09	260.63	144.87	75.59	27.70	<LOD	899812.88	7.80	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1861.38	23453.75	9619.08	<LOD	584.85	261.49
718	10/12/2019	13:51:00	121.47	apa3001-074.90-1	S	APA3001	<LOD	25.95	110.12	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	26.25	<LOD	<LOD	2056.00	<LOD	1943.30	331.80	13608.50	<LOD	22.49	4.38	25.65	6.87	27512.09	624.09	7327.20	689.67	523.72	342.60	<LOD	1014.52	163.21	105.03	70.51	<LOD	<LOD	885126.25	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2869.65	37697.56	10182.14	<LOD	548.65	275.27
719	10/12/2019	13:53:00	120.98	apa3001-074.90-2	D	APA3001	<LOD	23.31	138.15	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	24.95	<LOD	<LOD	2307.09	776.39	2064.83	<LOD	21023.65	<LOD	33.88	5.86	59.02	<LOD	29095.31	643.74	5886.04	575.38	457.36	208.19	257.83	1063.48	190.44	124.72	91.03	<LOD	<LOD	900501.69	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2329.26	18433.55	8484.09	<LOD	497.55	247.19
720	10/12/2019	13:57:00	120.71	apa3001-077.22-1	S	APA3001	<LOD	79.88	11.00	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	31.43	<LOD	<LOD	<LOD	836.15	2313.13	508.10	39945.08	<LOD	55.59	9.11	132.69	3.08	90.67	631.47	8266.89	841.67	626.45	298.29	355.32	1166.40	229.14	117.95	65.92	30.83	<LOD	890888.00	9.69	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2909.80	25962.33	11366.26	<LOD	627.80	296.65
721	10/12/2019	14:00:00	121.96	apa3001-077.22-2	D	APA3001	<LOD	77.07	18.66	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	58.57	<LOD	<LOD	2380.29	948.21	2128.13	590.22	33012.48	<LOD	50.03	8.04	121.01	<LOD	259.38	610.39	8070.39	1066.24	709.13	312.89	393.15	1025.40	145.37	112.35	<LOD	<LOD	<LOD	897265.50	7.43	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	3090.75	23817.62	10620.11	<LOD	456.60	227.48
722	10/12/2019	14:03:00	121.4	apa3001-079.02-1	S	APA3001	<LOD	52.34	42.41	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2162.27	721.62	1819.33	575.84	30410.46	<LOD	41.27	5.79	100.41	<LOD	446.44	621.59	5584.19	816.96	468.26	<LOD	285.25	1037.79	183.39	96.73	45.55	<LOD	<LOD	909781.13	7.42	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1989.75	21421.74	8575.94	<LOD	497.06	205.80
723	10/12/2019	14:06:00	121.14	apa3001-079.02-2	D	APA3001	<LOD	40.56	56.97	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	24.57	<LOD	<LOD	2336.08	<LOD	2055.29	375.55	20998.00	<LOD	30.20	4.98	55.34	8.20	21584.64	630.25	7410.54	913.96	427.76	250.71	<LOD	1056.97	140.76	119.06	62.66	<LOD	<LOD	895845.25	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2770.29	23599.32	10914.67	<LOD	463.23	248.27
726	10/12/2019	14:21:00	121.3	apa3001-080.98-1	S	APA3001	<LOD	69.76	32.78	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	197.17	<LOD	<LOD	3078.58	1036.54	2435.45	788.67	50936.98	<LOD	26.38	6.03	57.07	<LOD	180.80	627.76	7936.76	1275.98	966.06	527.55	466.74	1562.74	294.97	205.38	92.87	32.93	<LOD	874586.19	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	3536.74	25245.33	11828.66	<LOD	773.65	389.43
727	10/12/2019	14:24:00	120.32	apa3001-080.98-2	D	APA3001	<LOD	67.52	30.79	<LOD	<LOD	17.81	<LOD	<LOD	<LOD	217.29	<LOD	<LOD	3057.55	1044.87	2550.06	525.16	50731.62	<LOD	30.00	6.33	63.30	3.46	165.33	641.20	7917.29	1161.75	829.12	472.59	425.72	1586.51	344.53	179.32	138.33	50.67	<LOD	878302.00	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2763.04	24647.23	11401.46	<LOD	840.62	448.57
728	10/12/2019	14:29:00	120.93	apa3001-083.13-1	S	APA3001	<LOD	14.61	97.39	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	35.44	<LOD	<LOD	2147.47	751.05	1795.57	311.81	16286.11	<LOD	24.83	5.51	68.38	<LOD	19999.17	619.28	6160.13	947.89	636.66	308.47	400.75	1083.74	235.60	151.94	68.50	27.97	<LOD	903764.06	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2279.68	26823.24	9751.26	<LOD	553.04	290.77
729	10/12/2019	14:32:00	121.5	apa3001-083.13-2	D	APA3001	<LOD	27.34	122.72	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	29.75	<LOD	<LOD	2202.77	841.26	1900.37	<LOD	16690.63	<LOD	22.47	5.00	49.97	<LOD	29512.94	633.33	6322.82	672.38	479.37	261.55	272.29	1168.00	209.54	128.83	106.52	<LOD	<LOD	888182.25	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2085.36	33516.23	9013.32	<LOD	582.71	313.51
730	10/12/2019	14:36:00	121.54	apa3001-085.05-1	S	APA3001	<LOD	91.14	13.04	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	22.78	<LOD	<LOD	2620.63	889.15	2194.65	585.74	31143.12	<LOD	54.29	8.57	162.89	<LOD	98.19	629.65	7508.70	985.54	520.09	<LOD	316.85	1065.71	175.43	129.24	78.03	<LOD	<LOD	905940.88	10.74	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2304.77	21736.95	10492.00	<LOD	525.11	284.69
731	10/12/2019	14:39:00	122.17	apa3001-085.05-2	D	APA3001	<LOD	92.83	14.56	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	57.74	<LOD	<LOD	2183.37	826.86	1854.18	574.92	40349.12	<LOD	69.83	8.13	179.26	3.59	231.56	688.05	9834.39	1050.81	798.57	348.16	473.93	1352.21	293.80	176.36	106.42	38.63	<LOD	899753.19	7.74	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1709.65	18533.64	7970.10	<LOD	778.13	375.44
732	10/12/2019	14:43:00	121.58	apa3001-087.20-1	S	APA3001	<LOD	43.80	37.14	<LOD	3.62	<LOD	17.28	<LOD	<LOD	<LOD	<LOD	<LOD	2293.50	766.15	1707.84	442.21	21451.22	<LOD	29.53	4.82	64.40	<LOD	322.35	605.65	6081.07	898.37	678.86	420.27	411.64	944.60	181.31	154.64	69.46	21.75	<LOD	915610.69	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2421.83	24008.67	8982.51	<LOD	500.79	213.20
733	10/12/2019	14:47:00	122	apa3001-087.20-2	D	APA3001	<LOD	53.99	42.52	<LOD	<LOD	17.03	21.69	<LOD	<LOD	<LOD	<LOD	<LOD	2167.14	718.12	1716.16	442.07	25493.07	<LOD	39.17	6.75	112.48	5.41	11195.48	603.16	6328.73	889.13	649.04	289.31	320.90	947.19	234.75	145.97	80.56	29.43	<LOD	904561.63	6.14	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2140.51	25889.70	9434.11	<LOD	518.41	285.97
734	10/12/2019	14:51:00	120.57	apa3001-089.66-1	S	APA3001	<LOD	47.50	44.56	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	25.03	<LOD	<LOD	2198.54	768.19	1841.75	<LOD	18881.38	<LOD	33.61	5.37	75.90	<LOD	12324.88	589.09	7054.79	970.72	407.91	321.51	328.85	1122.59	222.92	161.88	84.99	24.42	<LOD	908045.88	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2818.22	26106.89	10016.59	<LOD	549.30	278.86
735	10/12/2019	14:54:00	122.65	apa3001-089.66-2	D	APA3001	<LOD	21.41	143.49	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2135.17	632.54	1697.73	<LOD	6817.17	<LOD	14.70	3.64	17.61	8.13	36797.57	602.88	6108.05	738.85	419.76	312.75	<LOD	953.46	231.52	123.53	76.41	23.36	<LOD	897906.25	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2674.88	26904.02	9214.56	<LOD	561.56	320.13
