Index	Date	Time	Duration	SAMPLE	TYPE	CORE	Mo	Zr	Sr	U	Rb	Th	Pb	Au	Se	As	Hg	Zn	W	Cu	Ni	Co	Fe	Mn	Cr	V	Ti	Sc	Ca	K	S	Nd	Pr	Ce	La	Ba	Sb	Sn	Cd	Pd	Ag	Bal	Nb	Y	Bi	Re	Ta	Hf	Al	P	Si	Cl	Mg	Cs	Te
821	43811	0.4625	120.48	apa3001-141.20-1	S	APA3001	<LOD	54.3080629	15.34658887	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	22.33	<LOD	<LOD	<LOD	773.9970084	1946.870825	414.38	23059.64749	<LOD	36.28	6.75	95.04902519	4.36	233.16	624.34	6349.6	671.74	704.24	329.59	303.16	1210.15	261.65	183.85	80.96	27.22	<LOD	910027.25	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2501.03	28622.15	9572.08	<LOD	625.28	316.73
822	43811	0.464583333	121.43	apa3001-141.20-2	D	APA3001	<LOD	66.97261522	15.52028528	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	21.03	<LOD	<LOD	2408.76	736.4493965	2096.121169	595.42	25343.61752	<LOD	41.92	7.15	92.06173963	4.72	161.89	620.59	5879.83	738.54	436.51	<LOD	295.29	1106.38	230.21	122.49	76.6	23.81	<LOD	914761.81	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1920.76	25042.48	9030.61	<LOD	604.86	336.84
823	43811	0.467361111	121.02	apa3001-142.90-1	S	APA3001	<LOD	33.35438519	49.22760665	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2230.39	831.9776497	1964.990994	<LOD	22226.27379	<LOD	30.23	5.42	63.06373195	5.36	14214.68	626.84	6757.97	908.33	637.98	312.17	296.93	1063.12	218.76	137.69	91.83	<LOD	<LOD	904474.13	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2249.95	25589.39	9505.16	<LOD	521.14	292.55
824	43811	0.46875	122.38	apa3001-142.90-2	D	APA3001	<LOD	37.1581483	47.78694817	<LOD	<LOD	<LOD	18.36	<LOD	<LOD	<LOD	<LOD	<LOD	2313.3	818.519504	2147.068212	478.73	23387.49572	<LOD	28.7	5.13	58.41210158	<LOD	10065.97	620.19	6726.61	1213.7	583.13	331.42	405.67	976.15	240.22	142.97	77.88	29.35	<LOD	904502.88	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2646.03	27337.52	9751.22	<LOD	556.24	233.1
825	43811	0.471527778	122	apa3001-145.07-1	S	APA3001	<LOD	65.36755911	29.76339107	<LOD	<LOD	<LOD	23.12	<LOD	<LOD	<LOD	<LOD	<LOD	1822.38	651.7880326	1680.931028	465.45	31496.87386	<LOD	54.74	9.86	178.9597428	5.04	529.11	623.02	5261.54	1168.68	692.63	296.99	400.12	1116.34	244.78	169.94	97.38	37.04	<LOD	904890	6.12	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1752.98	27456.66	7810.39	<LOD	641.74	312.89
826	43811	0.473611111	120.34	apa3001-145.07-2	D	APA3001	<LOD	57.76003289	68.74290941	<LOD	<LOD	<LOD	19.81	<LOD	<LOD	19.19	<LOD	<LOD	2189.39	740.9559293	2016.215104	<LOD	20744.82658	<LOD	33.42	6.52	115.6292889	<LOD	16498.11	629.12	6038.81	744.24	594.67	<LOD	289.02	1193.69	242.94	165.97	111.84	46.16	<LOD	904457.25	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1970.35	27432.43	8986.87	<LOD	605.98	335.09
827	43811	0.476388889	121.32	apa3001-147.68-1	S	APA3001	<LOD	38.21352766	63.15397192	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2305.48	847.7505145	2034.457182	<LOD	20987.28345	<LOD	28.99	5.81	74.66080125	5.83	18339.37	625.1	6982.35	950.07	695.27	376.02	418.65	1109.92	191.53	135.93	90.11	26.54	<LOD	898066.13	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2984.4	26900.51	10014.93	<LOD	591.8	280.42
828	43811	0.478472222	122.11	apa3001-147.68-2	D	APA3001	<LOD	40.25832517	59.09764982	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2329.07	858.9553938	2147.688842	464.95	20857.76519	<LOD	30.36	6.51	86.22586391	<LOD	11690.62	624.03	6365.34	773.81	534.32	250.27	219.9	1068.93	285.96	112.23	82.2	36.82	<LOD	907526.19	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2249.18	28396.82	8911.55	<LOD	598.26	327.32
829	43811	0.481944444	121.06	apa3001-149.07-1	S	APA3001	<LOD	47.86585139	51.8534877	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	28.36	<LOD	<LOD	2302.97	901.0402649	2220.88989	387.4	22891.36813	<LOD	30.07	5.19	64.17329516	5.45	15301.9	652.72	6867.88	941.2	497.59	381.7	<LOD	1023.73	223.81	128.71	60.81	<LOD	<LOD	900225.31	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2160.92	27182.27	9459.56	<LOD	541.19	286
830	43811	0.483333333	122.35	apa3001-149.07-2	D	APA3001	<LOD	51.14192482	47.80738304	<LOD	<LOD	<LOD	20.57	<LOD	<LOD	<LOD	<LOD	<LOD	2051.88	817.7820714	2087.521015	602.16	22439.42901	<LOD	36.31	5.66	75.63166905	<LOD	12015.12	603.94	6657.92	929.1	530.14	<LOD	322.24	1050.92	228.63	153.98	66.64	38.7	<LOD	902920.81	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2089.26	29037.67	9969.49	<LOD	589.92	312.96
832	43811	0.488194444	121.91	apa3001-151.78-1	S	APA3001	<LOD	54.9346944	68.18095043	<LOD	<LOD	<LOD	17.25	<LOD	<LOD	<LOD	<LOD	<LOD	2230.86	890.4294286	2068.846713	479.58	20108.36702	<LOD	29.73	5.2	104.2242594	<LOD	21870.63	609.6	7077.8	867.28	517.75	369.43	387.07	1053.53	212.48	118.18	93.54	<LOD	<LOD	895827.5	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2669.57	27579.74	9983.25	<LOD	565.6	284.82
833	43811	0.490277778	122.11	apa3001-151.78-2	D	APA3001	<LOD	37.90570868	103.5843662	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	19.27	<LOD	<LOD	2389.35	776.9774653	2002.372846	482.06	15375.66667	<LOD	24.92	5.45	60.8125989	9.02	28550.77	641.76	6590.75	1104.96	558.74	<LOD	346.37	1155.36	216.75	163.3	81.86	37.46	<LOD	895901.94	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1959.83	25933.83	9740.71	<LOD	637.9	306.43
834	43811	0.493055556	121.55	apa3001-153.90-1	S	APA3001	<LOD	80.58261155	41.53387734	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	22.89	<LOD	<LOD	2460.31	939.888626	2142.269415	549.29	31258.16177	<LOD	42.05	8.12	137.308447	5.25	344.73	654.91	6346.29	1050.52	647.24	285.4	347.17	1380.25	269.87	152.03	97.29	50.18	<LOD	904055.38	12.36	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2341.56	23660.61	9188.74	<LOD	671.88	327.38
835	43811	0.495138889	121.93	apa3001-153.90-2	D	APA3001	<LOD	72.49136979	40.62452554	<LOD	<LOD	<LOD	22.14	<LOD	<LOD	<LOD	<LOD	<LOD	2099.4	834.4562428	2028.084645	470.6	21744.62262	<LOD	35.77	8.78	113.4208314	4.81	319.35	655.83	6512.46	1062.96	447.83	370.13	380.86	1380.96	280.51	219.56	93.4	39.33	<LOD	909212.25	6.13	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2735.26	26939.73	9719.29	<LOD	659.13	319.1
836	43811	0.497916667	121.21	apa3001-155.88-1	S	APA3001	<LOD	57.90294885	57.63655648	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2487.47	913.6585567	2183.086896	609.89	25042.61888	<LOD	28.21	5.69	84.0067375	9.24	17251.42	633.1	5948.42	839.03	599.79	277.02	343.74	1104.51	259.72	159.02	87.81	24.04	<LOD	904020.44	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2056.93	22771.63	8268.02	<LOD	577.83	284.66
837	43811	0.499305556	121.56	apa3001-155.88-2	D	APA3001	<LOD	76.91077086	60.6507001	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	32.53	<LOD	<LOD	2336.96	778.1348249	1956.302179	594.62	30709.9868	<LOD	44.68	6.76	139.0154673	5.59	15320.24	633.62	6393.4	1121.4	595.82	318.29	416.26	1124.24	203.95	122.8	80.33	33.78	<LOD	895664.88	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2158.61	25704.09	9193.66	<LOD	566.49	278.81
838	43811	0.502083333	121.12	apa3001-158.52-1	S	APA3001	<LOD	46.16185347	66.17833297	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	25.24	<LOD	<LOD	2018.99	848.3547996	1928.207605	<LOD	16264.37084	<LOD	29.42	6.1	100.5968412	5.72	13680.54	645.73	6286.6	921.94	536.34	228.74	219.61	1074.82	198.62	160.06	81.74	26.09	<LOD	911411.13	7.26	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2214.41	25743	9495.02	<LOD	602.53	310.41
839	43811	0.504166667	120.08	apa3001-158.52-2	D	APA3001	<LOD	54.50594653	63.28679858	<LOD	5.1	18.03	<LOD	<LOD	<LOD	20.14	<LOD	<LOD	2210.36	787.2503117	1971.773589	390.04	17409.30039	<LOD	33.57	5.02	116.1734017	7.08	11681.84	648.89	6306.02	1007.23	695.72	319.88	336.69	1147.32	188.49	136.58	70.05	23.15	<LOD	908341.31	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2165.62	28728.51	9654.52	<LOD	601.62	276.66
840	43811	0.509722222	122.6	apa3001-160.45-1	S	APA3001	<LOD	65.42252679	29.79404338	<LOD	<LOD	<LOD	17.54	<LOD	<LOD	17.53	<LOD	<LOD	2083.38	672.9175261	2067.50571	<LOD	27131.36763	<LOD	31.82	8.41	124.1003773	7.2	498.62	629.7	5971.18	1221.53	705.12	349.12	403.17	902.23	183.64	105.85	51.04	<LOD	<LOD	902755.81	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2985.99	28009.31	9180.48	<LOD	464	197.95
841	43811	0.511805556	121.24	apa3001-160.45-2	D	APA3001	<LOD	60.48642957	39.24517168	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	17.1	<LOD	<LOD	2369.69	885.093284	2033.138344	657.74	25141.59407	<LOD	36.3	7.72	131.323207	4.58	422.58	649.78	7115.22	1137.27	616.5	303.54	353.75	1264.12	275.57	159.73	80.81	<LOD	<LOD	900776.31	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2377.51	28892.4	10134.02	<LOD	652.45	345.15
844	43811	0.520833333	121.49	apa3001-162.27-1	S	APA3001	<LOD	59.18919244	38.18255833	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	24.42	<LOD	<LOD	2266.65	896.5542163	2143.122781	460.56	24588.05328	<LOD	32.75	5.54	92.52050134	4.92	12388.61	660.72	6438.13	935.31	582.91	319.72	267.98	1142.83	292.69	181.79	90.8	<LOD	<LOD	900391.56	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2467.21	28292.41	10179.5	<LOD	624.27	342.48
845	43811	0.522222222	120.63	apa3001-162.27-2	D	APA3001	<LOD	48.93222429	48.26716766	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2336.77	853.4553754	2038.203125	556.43	24047.80905	<LOD	31.49	5.44	73.1031452	<LOD	16144.32	637.08	6882.82	862.04	575.5	279.84	293.99	936.42	197.61	97.6	43.29	<LOD	<LOD	898021.31	10.16	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2981.68	26289.18	10196.02	<LOD	460.15	229.33
846	43811	0.525	122.07	apa3001-164.58-1	S	APA3001	<LOD	48.3385734	42.39214196	<LOD	<LOD	<LOD	17.9	<LOD	<LOD	<LOD	<LOD	<LOD	2105.9	777.3154553	1937.605711	431.1	23667.14395	<LOD	35.36	6.88	121.9239264	<LOD	16330.48	623.47	6473.36	863.19	489.02	<LOD	312.32	1031.62	208.88	129.74	71.42	23.91	<LOD	900627.88	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2152.53	27533.78	9105.33	<LOD	544.61	284.55
847	43811	0.527083333	122.4	apa3001-164.58-2	D	APA3001	<LOD	44.00712061	54.63263029	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	19.37	<LOD	<LOD	2275.37	807.8267308	1998.726647	457.48	22767.80049	<LOD	30.14	5.86	87.36743375	6.36	19154.11	630.89	6536.15	835.1	626.4	339.41	332.22	1144.84	284.17	156.12	77.99	24.54	<LOD	896398.31	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2472.19	27134.93	9888.17	<LOD	597.65	293.7
848	43811	0.529166667	120.92	apa3001-166.60-1	S	APA3001	<LOD	28.17643021	61.304616	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	17.48	<LOD	<LOD	2216.34	749.3954362	2090.291683	405.72	21905.37137	<LOD	24.66	5.67	60.09778414	4.65	10338.06	598.45	6379.36	797.26	515.48	376.59	347.96	952.95	228.07	130.5	74.07	23.29	<LOD	908681.13	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2214.59	26062.64	9704.77	<LOD	516.11	249.19
849	43811	0.53125	122.33	apa3001-166.60-2	D	APA3001	<LOD	30.3421566	41.91192247	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2174.41	824.3882388	2040.896214	423.12	24562.61952	<LOD	24.02	5.8	60.36450607	6.15	473.6	652.14	6197.42	828.06	411.25	234.85	285.16	1071.28	210.73	142.41	91.96	23.51	<LOD	910428.69	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1946.38	24564.57	8907.32	<LOD	578.84	306.68
850	43811	0.534027778	121.15	apa3001-168.77-1	S	APA3001	<LOD	68.54469073	39.58234706	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	25.51	<LOD	<LOD	2122.93	827.1638533	2195.222422	399.65	20869.13292	<LOD	33.18	6.45	105.2378027	<LOD	373.95	608.7	6448.72	1096.51	743.98	425.66	467.45	1131.74	247.27	135.2	90.83	26.5	<LOD	908874.88	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2363.44	27429.05	9927.41	<LOD	625.2	260.42
851	43811	0.536111111	121.82	apa3001-168.77-2	D	APA3001	<LOD	67.4673243	45.39606815	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	17.15	<LOD	<LOD	2220.92	839.0651968	2124.592553	361.62	20939.26813	<LOD	31.97	7.75	103.6694778	5.3	377.72	594.01	6346.72	814.93	431.98	<LOD	<LOD	1166.88	213.76	155.28	112.84	23.48	<LOD	911273.38	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1904.63	27303.13	9718.02	<LOD	652.2	345.8
853	43811	0.582638889	121.51	apa3001-171.75-1	S	APA3001	<LOD	67.18149239	40.59387323	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	33.46	<LOD	<LOD	2364.57	832.9916196	2231.628999	514.79	25517.92957	<LOD	34.61	6.03	93.86477985	<LOD	10387.53	618.8	7387.97	1044.28	661.49	520.1	379.35	1090.1	333.52	137.39	69.14	28.54	<LOD	901548.63	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1898.59	27056.57	9997.1	<LOD	581.59	303.99
854	43811	0.584722222	122.21	apa3001-171.75-2	D	APA3001	<LOD	61.29995116	39.14299732	<LOD	<LOD	16.93	23.94	<LOD	<LOD	29.24	<LOD	<LOD	2389.49	815.2010572	1983.022501	664.61	29224.98973	<LOD	37.22	7.01	107.3715781	<LOD	503.06	606.45	5613.49	936.77	536.2	342.13	333.3	1030.62	219.43	113.48	73.66	25.19	<LOD	908099.5	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2217.2	24007.79	8217.07	<LOD	571.11	249.94
855	43811	0.5875	121.16	apa3001-174.20-1	S	APA3001	<LOD	66.52188029	41.15583221	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	45.2	<LOD	<LOD	2314.12	785.2018877	2308.387586	477.37	28536.57513	<LOD	38.14	7.69	108.4704725	<LOD	421.42	589.25	6529.85	743.58	681.67	307.79	336.66	1104.7	231.7	150.79	75.42	34.53	<LOD	902589.94	7.88	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1854.25	26625.92	9984.77	<LOD	576.85	294.54
856	43811	0.589583333	120.49	apa3001-174.20-2	D	APA3001	<LOD	58.11182601	49.27869383	2.31	<LOD	<LOD	<LOD	<LOD	<LOD	27.03	<LOD	<LOD	2350.05	925.9081322	2260.743179	499.75	24931.27052	<LOD	30.71	5.61	87.33542712	<LOD	17841.75	627.86	7672.48	879.38	556.22	427.68	318.26	983.37	227.96	135.27	60.12	21.42	<LOD	893279.75	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2210.8	27533.86	10218.32	<LOD	507.63	249.93
857	43811	0.592361111	122.08	apa3001-178.45-1	S	APA3001	<LOD	88.86074341	32.87970905	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	36.63	<LOD	<LOD	2248.88	875.1379434	2215.847274	482.55	25314.31586	<LOD	48.44	7.25	135.5160757	3.12	98.12	629.32	5927.82	869.93	415.53	<LOD	345.16	1055.7	202.57	138.46	88.67	<LOD	<LOD	917609.56	7.89	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2094.56	23318.15	8723.64	<LOD	563.33	306.87
858	43811	0.594444444	120.03	apa3001-178.45-2	D	APA3001	<LOD	67.97302691	57.67742622	<LOD	<LOD	<LOD	25.12	<LOD	<LOD	<LOD	<LOD	<LOD	2233.89	816.4813222	1931.975714	<LOD	24294.54421	<LOD	48.05	6.98	132.8168498	7.27	621.41	630.08	5544.3	828.8	561.18	221.13	341.7	980.25	202.61	101.68	94.95	26	<LOD	914901.25	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2040.16	21317.03	7996.8	<LOD	490.63	236.02
859	43811	0.597222222	122.64	apa3001-176.25-1	S	APA3001	<LOD	65.87326172	30.47861159	<LOD	<LOD	<LOD	17.06	<LOD	<LOD	<LOD	<LOD	<LOD	1978.54	709.1746309	1805.068037	378.68	30007.39331	<LOD	41.97	10.03	164.716792	<LOD	498.32	631.95	5673.73	1176.67	688.29	365.68	349.56	1111.18	247.32	136.22	85.94	32.8	<LOD	902778.75	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1872.15	28268.4	8448.34	<LOD	584.61	265.77
860	43811	0.599305556	122.53	apa3001-176.25-2	D	APA3001	<LOD	57.77102643	35.08667522	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	17.25	<LOD	<LOD	2249.65	915.0822114	2133.990659	424.82	24935.88738	<LOD	33.93	7.37	99.98871524	4.98	417.7	613.45	6545.2	970.71	673.1	377.51	353.53	1151.36	269.63	172.15	88.49	25.86	<LOD	903812.31	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2368.63	28401.66	9869.86	<LOD	635.55	309.39
861	43811	0.602083333	121.09	apa3001-180.90-1	S	APA3001	<LOD	49.83369416	72.71749201	<LOD	6.65	<LOD	<LOD	<LOD	<LOD	19.65	<LOD	<LOD	2254.19	923.6138974	2068.990788	<LOD	21791.36575	<LOD	27.71	4.11	81.21149172	<LOD	12939.72	665.05	6332.61	805.39	421.69	315.09	244.07	1121.91	268.9	121.08	99.13	30.85	<LOD	903886.75	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1821.26	28082.46	9764.06	<LOD	553.38	306.78
862	43811	0.603472222	121.38	apa3001-180.90-2	D	APA3001	<LOD	71.46897104	39.81734809	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2251.96	882.7580807	2047.157924	636.03	26980.12962	<LOD	35.39	6.12	111.0203341	<LOD	371.55	654.7	6268.06	988.99	651.11	<LOD	252.44	1260.2	201.53	151.26	96.16	30.62	<LOD	908714.31	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2071	24884.72	8619.29	<LOD	568.25	301.78
863	43811	0.60625	121.39	apa3001-183.40-1	S	APA3001	<LOD	52.88989689	133.7360198	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	14.66	<LOD	<LOD	1970.02	882.440575	1640.656598	<LOD	17067.42716	<LOD	18.57	3.65	38.76003014	8.65	35162.3	622.79	6338.66	823.19	572.56	270.75	371.13	1102.56	273.44	140.21	72.47	<LOD	<LOD	892643.81	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1877.64	24495.95	8655.72	<LOD	593.28	323.31
864	43811	0.608333333	120.75	apa3001-183.40-2	D	APA3001	<LOD	42.20418087	67.65986119	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	20.3	<LOD	<LOD	2273.77	844.4320676	2178.587331	<LOD	25327.87917	<LOD	28.66	6.7	81.42486926	7.35	14839.33	686.19	7162.88	879.38	570.29	289.77	300.75	1295.03	274.03	167.27	109	28.51	<LOD	897445.31	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2275.06	26871.27	9871.15	<LOD	662.62	342.41
867	43811	0.616666667	121.9	apa3001-185.10-1	S	APA3001	<LOD	87.9152994	66.33159451	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	34.75	<LOD	<LOD	1682.04	692.8589338	1572.110271	337.62	25441.2692	<LOD	56.63	8.29	237.3291689	<LOD	10755.49	628.15	5736.63	895.53	604.82	259.56	310.68	901.08	191.21	85.21	60.28	17.71	<LOD	906338.13	9.23	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1328.45	29005.44	7729.31	<LOD	443.36	232.95
868	43811	0.61875	121.5	apa3001-185.10-2	D	APA3001	<LOD	76.19619109	100.97892	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	17.04	<LOD	<LOD	2002.08	667.8886452	1956.368675	<LOD	15451.61911	<LOD	34.54	6.36	128.1865572	<LOD	23263.08	629.53	6363.98	1124.02	682.94	440.18	471.91	952.39	188.33	119.82	71.27	<LOD	<LOD	903272	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1802.03	25592.88	8861.08	<LOD	486.07	202.52
869	43811	0.620833333	121.18	apa3001-187.61-1	S	APA3001	<LOD	53.81335383	118.7674761	<LOD	<LOD	<LOD	27.31	<LOD	<LOD	<LOD	<LOD	<LOD	2634.61	942.6539984	2458.047988	<LOD	20848.94186	<LOD	28.34	6.3	96.49999247	<LOD	15121.31	615.63	7612.33	704.32	388.8	<LOD	<LOD	1135.54	251.15	118.51	93.47	33.67	<LOD	900390.88	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2590.74	26922.84	10724.59	<LOD	598.61	343.73
870	43811	0.622916667	122.2	apa3001-187.61-2	D	APA3001	<LOD	72.3044797	55.23545902	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	27.22	<LOD	<LOD	2551.14	958.4268632	2418.737751	420.9	29556.43912	<LOD	29.92	7.3	100.6821922	<LOD	417.36	639.45	7471.21	1080.24	605.15	343.89	321.44	1387.91	281.24	172.3	133.39	30.44	<LOD	895649.81	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2015.99	28066.53	10615.83	<LOD	753.95	430.24
871	43811	0.625694444	122.61	apa3001-189.75-1	S	APA3001	<LOD	54.42899179	44.14954096	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	22.13	<LOD	<LOD	2227.57	821.2848764	1964.392529	506.62	25128.61556	<LOD	26.54	5.07	105.1097762	<LOD	16697.5	618.99	5845.85	918.23	470.53	319.55	289.38	1028.28	285.85	132.39	67.43	30.12	<LOD	904083.38	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1666.09	23744.79	8866.27	<LOD	502.62	277.99
872	43811	0.627777778	121.27	apa3001-189.75-2	D	APA3001	<LOD	52.85691628	29.18099722	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2294.51	878.7226854	2378.13084	418.12	27068.722	<LOD	26.99	5.46	91.50695803	5.24	361.05	613.03	7173.06	1041.25	565.18	299.83	254.95	1217.66	221.35	134.5	70.57	27.32	<LOD	901008.25	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2480.92	27666.06	10425.32	<LOD	647.62	335.09
873	43811	0.630555556	120.1	apa3001-191.45-1	S	APA3001	<LOD	78.12005971	32.27688032	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	18.07	<LOD	<LOD	2360.52	845.0773212	2134.666702	<LOD	28279.72392	<LOD	32.4	6.6	121.7958998	3.82	378.62	607.95	6464.39	1053	569.39	247.41	362.35	1037.94	233.44	124.91	73.09	32.72	<LOD	903130.25	7.57	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2520.19	26615.6	10066.47	<LOD	600.12	315.02
874	43811	0.633333333	122.18	apa3001-191.45-2	D	APA3001	<LOD	53.89030857	47.28629381	<LOD	<LOD	<LOD	17.84	<LOD	<LOD	16.61	<LOD	<LOD	2228.57	859.8157319	2067.949016	452.08	25011.03957	<LOD	28.9	6.73	90.71746113	<LOD	13686.59	609.41	6575.37	1051.27	431.98	<LOD	292.55	995.02	165.45	155.34	92.61	21.94	<LOD	901519	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2316.62	25765.6	9897.58	<LOD	513.77	266.56
876	43811	0.6375	120.15	apa3001-193.13-1	S	APA3001	<LOD	68.96244506	45.62085174	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	17.67	<LOD	<LOD	2310.89	1315.989515	2328.912694	446.25	27308.09071	<LOD	31.61	7.18	109.1319428	5.63	11759.39	602.28	8225.32	664.02	419.56	<LOD	<LOD	919.45	238.89	118.55	63.32	23.82	<LOD	895862.19	10.57	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	3141.33	28941.67	10192.62	<LOD	506.32	301.15
877	43811	0.640277778	121.08	apa3001-193.13-2	D	APA3001	<LOD	52.64803912	44.10867121	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2326.38	809.0557852	2086.468161	462.09	22306.93544	<LOD	25.24	4.56	91.12287846	7.25	477.46	620.33	6728.41	907.35	584.16	324.08	367.24	1120.1	257.99	106.15	90.32	24.61	<LOD	902531.75	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1999.34	30449.13	10405.21	<LOD	563.79	306.11
878	43811	0.643055556	121.52	apa3001-194.86-1	S	APA3001	<LOD	186.7032049	56.93155339	<LOD	<LOD	16.97	<LOD	<LOD	<LOD	18.74	<LOD	<LOD	2044.06	773.8331345	1892.388409	<LOD	18802.11418	<LOD	32.14	6.88	141.4159646	2.78	75.69	634.08	5735.59	776.58	465.15	289.92	368.35	1037.12	228.91	136.02	92.95	32	<LOD	926489.19	8.64	1.87	<LOD	<LOD	<LOD	<LOD	<LOD	1395.13	24226.86	7927.89	<LOD	551.43	259.68
